id,funcion_principal,subcategoria,establecimiento,funcion_secundaria,programacion,sucursal,sala,direccion,calle,altura,barrio,comuna,latitud,longitud,telefono,mail,web,facebook,twitter,instagram,camara_1,camara_2,redes,punto_de_cultura,otras_redes,capacidad_total,codigo_postal,codigo_postal_argentino
224,BAR,CULTURAL,COMPAÑIA GASTRONOMICA SUDAMERICANA / THE IRISH HOUSE,,,,,San Martín 979,SAN MARTIN,979,RETIRO,COMUNA 01,-34.5965494887423,-58.3742732947955,,,,,,,,,,,,,1004,C1004AAS
86,BAR,NOTABLE,BARBARO - BAR O BAR,,,,,TRES SARGENTOS 415,TRES SARGENTOS,415,RETIRO,COMUNA 01,-34.5978845,-58.373197,4311-6856,INFO@BAROBAR.COM.AR,HTTP://BARBAROBAR.COM.AR,,,@barbarobar,,,,,,,1054,C1054ABC
690,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA ALBERTO SENDROS,,,,,TRES SARGENTOS 359,TRES SARGENTOS,359,RETIRO,COMUNA 01,-34.5977877699826,-58.372419648476,4312 0995/5915,info@albertosendros.com,WWW.ALBERTOSENDROS.COM,https://www.facebook.com/Galer%C3%ADa-Alberto-Sendr%C3%B3s-198314900269570/,,,,,,,,,1054,C1054ABA
1703,LIBRERIA,,EDITORIAL DISTAL S.A.,,,,,FLORIDA 914,FLORIDA,914,RETIRO,COMUNA 01,-34.5973446824367,-58.3754955316768,5218-4378,,https://www.distal-libros.com.ar/,,"Libros Nacionales e importados, libros de todas las áreas.",,,,,,,,1005,C1005AAT
1704,LIBRERIA,,ARGENTINIDAD,,,,,FLORIDA 860,FLORIDA,860,RETIRO,COMUNA 01,-34.5980133,-58.37544989999999,4894-0169,ediciones@argentinidad.com,https://www.facebook.com/pg/argentinidad/about/?ref=page_internal,,,,,,,,,,1005,C1005AAR
1833,LIBRERIA,,ALETHEIA,,,,,FLORIDA 835,FLORIDA,835,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1840,LIBRERIA,,GALERIA BUENOS AIRES,,,,,FLORIDA 833,FLORIDA,833,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1842,LIBRERIA,,LA CRUZ DEL SUR,,,,,FLORIDA 835,FLORIDA,835,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1844,LIBRERIA,,LIBRERIA MEMORIAS DEL SUBSUELO,,,,,FLORIDA 835,FLORIDA,835,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1845,LIBRERIA,,LOS SIETE PILARES,,,,,FLORIDA 835,FLORIDA,835,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1846,LIBRERIA,,MIREYA,,,,,FLORIDA 835,FLORIDA,835,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1847,LIBRERIA,,MS LIBROS,,,,,FLORIDA 835,FLORIDA,835,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1849,LIBRERIA,,PROLOGO,,,,,FLORIDA 835,FLORIDA,835,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1850,LIBRERIA,,TERRA NOVA MAPS,,,,,FLORIDA 835,FLORIDA,835,RETIRO,COMUNA 01,-34.5983175,-58.3753296,,,,,,,,,,,,,1005,C1005AAQ
1948,LIBRERIA,,MENENDEZ LIBROS,,,,,PARAGUAY 431,PARAGUAY,431,RETIRO,COMUNA 01,-34.59733682,-58.37339237,,,,,,,,,,,,,1057,C1057AAC
2510,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA - FUNDACION DE INVESTIGACIONES ECONOMICAS LATINOAMERICANAS - FIEL,,,,,CORDOBA AV. 631,CORDOBA AV.,631,RETIRO,COMUNA 01,-34.5986469363927,-58.375758580248004,4314-1990 4314-1293/ 5968/ 7178/ 7642/ 8472 FAX: 4314-8648,POSTMASTER@FIEL.ORG.AR,WWW.FIEL.ORG/INICIO.DO,,,,UNIRED,,,,,,1054,C1054AAF
181,BAR,NOTABLE,PLAZA BAR,,,,,FLORIDA 1005,FLORIDA,1005,RETIRO,COMUNA 01,-34.5957759113228,-58.3751082795658,4318-3000,MHRS.BUEAR.RESTAURANTS@MARRIOTTHOTELS.COM,WWW.MARRIOTPLAZA.COM.AR,,,,,,,,,,1005,C1005AAU
2777,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,CENTRO NAVAL,,,,,FLORIDA 801,FLORIDA,801,RETIRO,COMUNA 01,-34.5985077019607,-58.3753241083997,4311-1011,BIBLIOTECA@CENTRONAVAL.ORG.AR,WWW.CENTRONAVAL.ORG.AR,,,,REBIFA,,,,,,1005,C1005AAQ
2959,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA - TRIBUNAL FISCAL DE LA NACION.,,,,,RECONQUISTA 946,RECONQUISTA,946,RETIRO,COMUNA 01,-34.5968089828945,-58.3730810587354,011 4312-6721/5660. int. 216,SLORUS@MECON.GOV.AR,HTP///WWW.TRIBUNALFISCAL.GOV.AR,,,,BIBLIOTECASJURIRED,,,,,,1003,C1003ABT
2990,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA Y CENTRO DOCUMENTAL MANUEL BELGRANO,,,,,SAN MARTIN 871,SAN MARTIN,871,RETIRO,COMUNA 01,-34.5976672625071,-58.3742101611476,4317-0700 FAX: 4315-1238,"EDMUNDO@CFIRED.ORG.AR, MPORRAL@CFIRED.ORG.AR, INFO@CFIRED.ORG.AR",WWW.CFIRED.ORG.AR/ESP2/INDICES/F_BIBLIO.HTM,,,,SIDALC,UNIRED,,,,,1004,C1004AAQ
1342,ESPACIO ESCENICO,SALA DE TEATRO,TEATRO REGINA - TSU,,,,,SANTA FE AV. 1235,AV. SANTA FE,1235,RETIRO,COMUNA 01,-34.5955437,-58.3849485,4812-5470,GRUSPRODUCCIONES@GMAIL.COM,,WWW.FACEBOOK.COM/TEATROREGINA/,,,,,,,,,1059,C1059ABG
841,ESPACIO DE EXHIBICION,MUSEO,INSTITUTO NACIONAL DE ESTUDIOS DE TEATRO,BIBLIOTECA,,,,SANTA FE AV. 1243,SANTA FE AV.,1243,RETIRO,COMUNA 01,-34.5955437,-58.3849485,4815-6661,ESTUDIOSDETEATRO@INET.GOV.AR,WWW.INTEATRO.GOV.AR,https://www.facebook.com/institutonacionaldeestudiosdeteatro/,,https://www.flickr.com/photos/culturaargentina/sets/72157632164198246,,,,,,,1059,C1059ABG
669,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA PRAXIS,,,,,ARENALES 1311,ARENALES,1311,RETIRO,COMUNA 01,-34.5945372620955,-58.386036477551,4812 6254,praxis7@praxis-art.com,WWW.PRAXIS-ART.COM,https://www.facebook.com/PraxisBA/,@praxis_art,https://www.instagram.com/praxisart/,,,,,,,1061,C1061AAM
792,ESPACIO DE EXHIBICION,GALERIA DE ARTE,ESPACIO CABUTIA,,,,,ARENALES 1239,ARENALES,1239,RETIRO,COMUNA 01,-34.5944432730877,-58.3849451125387,4811 2956 / +54 9 11 3041 4713,CONTACTO@ESPACIOCABUTIA.COM,http://espaciocabutia.com/,https://www.facebook.com/espaciocabutia/,,,,,,,,,1061,C1061AAK
1541,LIBRERIA,,RIOS DE AGUA VIVA,,,,,TALCAHUANO 1211,TALCAHUANO,1211,RETIRO,COMUNA 01,-34.59429819263789,-58.3858187949934,4811-6806,info@riosdeaguaviva.com.ar,http://www.riosdeaguaviva.com.ar,,Librería cristiana,,,,,,,,1014,C1014ADA
696,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA SARA GARCIA URIBURU,,,,,URUGUAY 1223,URUGUAY,1223,RETIRO,COMUNA 01,-34.5941805041536,-58.387320036619606,4813-0148,saragarciauriburu@fibertel.com.ar,WWW.SARAGARCIAURIBURU.COM,https://www.facebook.com/Galer%C3%ADa-Sara-Garc%C3%ADa-Uriburu-614664751969598/,,,,,,,,,1016,C1016ACE
655,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA DE ARTE LEONARDO DA VINCI,,,,,LIBERTAD 1222,LIBERTAD,1222,RETIRO,COMUNA 01,-34.594074451403195,-58.384477112929204,4812-7033,INFO@DAVINCIRESIDENCE.COM.AR,,,,,,,,,,,1012,C1012AAZ
1908,LIBRERIA,,EL FARO DEL FIN DEL MUNDO,,,,,LIBERTAD 1240,LIBERTAD,1240,RETIRO,COMUNA 01,-34.593857799999995,-58.384486100000004,,,,,,,,,,,,,1012,C1012AAZ
1909,LIBRERIA,,LIBRERIA DE ANTAÑO,,,,,LIBERTAD 1236,LIBERTAD,1236,RETIRO,COMUNA 01,-34.593857799999995,-58.384486100000004,,,,,,,,,,,,,1012,C1012AAZ
967,ESPACIO DE EXHIBICION,MUSEO,MUSEO SCOUT NACIONAL,,,,,LIBERTAD 1282,LIBERTAD,1282,RETIRO,COMUNA 01,-34.5932002879003,-58.384513447535,,,,,,,,,,,,,1012,C1012AAZ
1531,LIBRERIA,,LIBRERIA CINCO ESQUINAS TOMO X,,,,,LIBERTAD 1293,LIBERTAD,1293,RETIRO,COMUNA 01,-34.592988,-58.38441379999999,,,,,,,,,,,,,1012,C1012AAY
1907,LIBRERIA,,CINCO ESQUINAS,,,,,LIBERTAD 1293,LIBERTAD,1293,RETIRO,COMUNA 01,-34.592988,-58.38441379999999,,,,,,,,,,,,,1012,C1012AAY
2006,LIBRERIA,,EDITORIAL KIER,,,,,SANTA FE AV. 1260,SANTA FE AV.,1260,RETIRO,COMUNA 01,-34.59572196,-58.38508471,,,,,,,,,,,,,1059,C1059ABT
2043,LIBRERIA,,JUNCAL,,,,,TALCAHUANO 1288,TALCAHUANO,1288,RETIRO,COMUNA 01,-34.59306246,-58.386278299999994,,,,,,,,,,,,,1014,C1014ADB
2320,MONUMENTOS Y LUGARES HISTORICOS,,CASA DEL TEATRO,,,,,SANTA FE AV. 1231,SANTA FE AV.,1231,RETIRO,COMUNA 01,-34.59559,-58.38479,,,,,,,,,,,,,1059,C1059ABG
2594,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA - COMISION NACIONAL DE EVALUACION Y ACREDITACION UNIVERSITARIA (CONEAU) - PRESIDENCIA DE LA NACION,,,,,SANTA FE AV. 1385,SANTA FE AV.,1385,RETIRO,COMUNA 01,-34.5956352417026,-58.3868300520463,11 4815-1767/1798/1545,BIBLIO@CONEAU.EDU.AR/ WEBMASTER@CONEAU.GOB/ CONSULTA@CONEAU.GOV.AR,HTTP://WWW.CONEAU.EDU.AR/,,,,SIU,,,,,,1059,C1059ABH
2855,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA DE LA ESCUELA NACIONAL DE INTELIGENCIA,,,,,LIBERTAD 1235,LIBERTAD,1235,RETIRO,COMUNA 01,-34.5939134631994,-58.3843901665466,4811-1041/45,BIBLIO@ENI.GOV.AR,,,,,REBIFA,,,,,,1012,C1012AAY
2856,BIBLIOTECA,ESCOLAR,BIBLIOTECA - COLEGIO N°  2 DE 1 DOMINGO FAUSTINO SARMIENTO,,,,,LIBERTAD 1257,LIBERTAD,1257,RETIRO,COMUNA 01,-34.593570164658296,-58.3844044361776,4812-1518,BERTAANITA@YAHOO.COM.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/EDUCACION/BIBLEDUC/RED_SECUNBIB/INDEX.PHP?MENU_ID=33286,,,,SECUNBIB,,,,,,1012,C1012AAY
3013,BIBLIOTECA,DGLB-GCBA,BIBLIOTECA RICARDO GÜIRALDES,,,,,TALCAHUANO 1261,TALCAHUANO,1261,RETIRO,COMUNA 01,-34.5936422432947,-58.385947180175705,"4812-3118, interno: 224",BIBLIOTECA_GUIRALDES@BUENOSAIRES.GOB.AR,https://www.buenosaires.gob.ar/cultura/bibliotecas,https://www.facebook.com/bibliotecasba/,,https://www.instagram.com/bibliotecasba/,,,,,,,1014,C1014ADA
757,ESPACIO DE EXHIBICION,GALERIA DE ARTE,CONSORCIO DE ARTE DE BUENOS AIRES,,,,,GUIDO 1566,GUIDO,1566,RETIRO,COMUNA 01,-34.59210039999999,-58.3874613,4816-4524,,,,,,,,,,,,1016,C1016AAB
763,ESPACIO DE EXHIBICION,GALERIA DE ARTE,MIRANDA BOSCH GALLERY,,,,,MONTEVIDEO 1723,MONTEVIDEO,1723,RETIRO,COMUNA 01,-34.5905851956356,-58.386671195570095,4815-3515,hola@mirandabosch.com,http://art.mirandabosch.com/,,,@miranda.bosch.gallery,MERIDIANO,,,,,,1021,C1021AAC
778,ESPACIO DE EXHIBICION,GALERIA DE ARTE,SMART GALLERY,,,,,ALVEAR 1580,ALVEAR,1580,RETIRO,COMUNA 01,-34.5900157605098,-58.38567978750629,1562732429,arte@smartgalleryba.com,https://smartgalleryba.com/,https://www.facebook.com/smartgalleryba,@SmartGalleryBA,https://www.instagram.com/smartgalleryba/,MERIDIANO,,,,,,1014,C1014AAP
706,ESPACIO DE EXHIBICION,GALERIA DE ARTE,AG. ESPACIO DE ARTE,,,,,ALVEAR 1585,ALVEAR,1585,RETIRO,COMUNA 01,-34.5899271820598,-58.385630117042204,,,,,,,,,,,,,1014,C1014AAC
656,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA ISABEL ANCHORENA,,,,,LIBERTAD 1389,LIBERTAD,1389,RETIRO,COMUNA 01,-34.5917290594875,-58.384307687346,,ISABELANCHORENA@SION.COM,WWW.GALERIAISABELANCHORENA.SION.COM,https://www.facebook.com/galeriaisabelanchorena/,@GaleriaIsabelA,@GaleriaIsabelA,,,,,,,1016,C1016ABA
1617,LIBRERIA,,YENNY PATIO BULLRICH,,,,,POSADAS 1245,POSADAS,1245,RETIRO,COMUNA 01,-34.589138299999995,-58.384253799999996,4815.1610 / 4814.7427,,https://www.yenny-elateneo.com/,,,,,,,,,,1011,C1011ABE
404,CENTRO CULTURAL,,CENTRO CULTURAL VAMOS A ANDAR,,,,,Pres. Ramón Castillo AV,Pres. Ramón Castillo AV,nan,RETIRO,COMUNA 01,-34.58016129999999,-58.3830649,,,,https://www.facebook.com/ccvamos/,,,,,,,,,,
2207,MONUMENTOS Y LUGARES HISTORICOS,,RESIDENCIAS ALZAGA UNZUE,,,,,ALVEAR 1358,ALVEAR,1358,RETIRO,COMUNA 01,-34.591390000000004,-58.38389,,,,,,,,,,,,,,
2431,SALA DE CINE,,ATLAS CINE PATIO BULLRICH,,,,,AV. DEL LIBERTADOR  750,AV. DEL LIBERTADOR,750,RETIRO,COMUNA 01,-34.5880991,-58.3834054,4313-5050,INFO@ATLASCINES.COM.AR,http://www.shoppingbullrich.com.ar/cine.php,,,,,,,,,785.0,1001,C1001ABU
2636,BIBLIOTECA,ESPECIALIZADA EMPRESARIAL,BIBLIOTECA - CENTRO DE INVESTIGACIONES Y ESTUDIOS TURISTICOS,,,,,DEL LIBERTADOR AV. 774,DEL LIBERTADOR AV.,774,RETIRO,COMUNA 01,-34.587983580511604,-58.3836207153201,4815-3222 FAX: 4793-9639,CIETCTR@SINECTIS.COM.AR,,,,,UNIRED,,,,,,1001,C1001ABU
2933,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,CENTRO DE DOCUMENTACION FUNDACION OFTALMOLOGICA ARGENTINA,,,,,PARERA 164,PARERA,164,RETIRO,COMUNA 01,-34.5908187500925,-58.385354032078894,(011) 4814-0517,,,,,,CAICYT,,,,,,1014,C1014ABD
2626,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA SECRETAR?A DE JURISPRUDENCIA DE LA CAMARA NACIONAL DE CASACION PENAL,,,,,"PY, COMODORO AV. 2002","PY, COMODORO AV.",2002,RETIRO,COMUNA 01,-34.587821645153696,-58.3686784065008,(011) 4891 7379,FELIX.IRIARTE@C2.PJN.GOV.AR,,,,,,,,,,,1104,C1104BEN
686,ESPACIO DE EXHIBICION,GALERIA DE ARTE,G/C ARTE CONTEMPORANEO,,,,,ESMERALDA 978,ESMERALDA,978,RETIRO,COMUNA 01,-34.5966387742524,-58.37847273922689,4326-4821,CAMPOCHIARO@HOTMAIL.COM,,https://www.facebook.com/gcestudiodearte/,,,,,,,,,1007,C1007ABL
747,ESPACIO DE EXHIBICION,GALERIA DE ARTE,DE SANTI GALERIA,,,,,ESMERALDA 952,ESMERALDA,952,RETIRO,COMUNA 01,-34.5972852,-58.378432600000004,4314-2049,GALERIA@DESANTI.COM.AR,,,,,,,,,,,1007,C1007ABL
176,BAR,NOTABLE,CONFITERIA SAINT MORITZ,,,,,ESMERALDA 894,ESMERALDA,894,RETIRO,COMUNA 01,-34.5977836,-58.37839920000001,4311-7311,,,https://www.facebook.com/saintmoritzconfiteria/,,,,,,,,,1007,C1007ABJ
1826,LIBRERIA,,LIBRERIA HELENA DE BUENOS AIRES,,,,,ESMERALDA 882,ESMERALDA,882,RETIRO,COMUNA 01,-34.5979599,-58.378384700000005,,,,,,,,,,,,,1007,C1007ABJ
1825,LIBRERIA,,EL LIBRO FRANCES,,,,,ESMERALDA 861,ESMERALDA,861,RETIRO,COMUNA 01,-34.598084497523,-58.378299242801894,,,,,,,,,,,,,1007,C1007ABI
1824,LIBRERIA,,ANTICUARIA POEMA 20,,,,,ESMERALDA 869,ESMERALDA,869,RETIRO,COMUNA 01,-34.598084497523,-58.378299242801894,,,,,,,,,,,,,1007,C1007ABI
846,ESPACIO DE EXHIBICION,MUSEO,MUSEO DE INFORMATICA. COMPUTADORAS Y ACCESORIOS INFORMATICOS,,,,,MARCELO T. DE ALVEAR 740,MARCELO T. DE ALVEAR,740,RETIRO,COMUNA 01,-34.5963468455321,-58.3776117545669,4393-3580,INFO@MUSEODEINFORMATICA.ORG.AR,WWW.MUSEODEINFORMATICA.ORG.AR,,,,,,,,,,1058,C1058AAJ
366,CENTRO CULTURAL,,CENTRO CULTURAL COREANO,,,,,MAIPU 972,MAIPU,972,RETIRO,COMUNA 01,-34.596661574345106,-58.3769836274401,43233472,CCCOREANOARG@GMAIL.COM,http://argentina.korean-culture.org/,https://www.facebook.com/CC.Coreano/,@CC_coreano,https://www.instagram.com/centroculturalcoreano/,,,,,,,1006,C1006ACN
626,DISQUERIA,,EL AGUJERITO,,,,,MAIPU 971,MAIPU,971,RETIRO,COMUNA 01,-34.5967118024712,-58.3769034762895,4315-0864,,,,,,,,,,,,1006,C1006ACM
744,ESPACIO DE EXHIBICION,GALERIA DE ARTE,FUNDACION FEDERICO JORGE KLEMM,,,,,ALVEAR. MARCELO T. DE 626,ALVEAR. MARCELO T. DE,626,RETIRO,COMUNA 01,-34.596367799999996,-58.376069900000005,4312-3334 / 4443,admin@fundacionfjklemm.org,WWW.FUNDACIONFJKLEMM.ORG,https://www.facebook.com/Fundaci%C3%B3n-Federico-Jorge-Klemm-Oficial-129924357148332/?ref=hl,,https://www.instagram.com/fundacionklemm/,,,,,,,1058,C1058AAH
2598,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA Y CENTRO DOCUMENTACION FRANCISCO P. MORENO,,,,,SANTA FE AV. 690,SANTA FE AV.,690,RETIRO,COMUNA 01,-34.5960436128171,-58.3767003705005,4311-0303 INT 131 O 4315-1361,BIBLIOTECA@APN.GOV.AR,WWW.PARQUESNACIONALES.GOV.AR,,,,RENDIAP,,,,,,1059,C1059ABN
2319,MONUMENTOS Y LUGARES HISTORICOS,,ADMINISTRACION DE PARQUES NACIONALES,,,,,SANTA FE AV. 691,SANTA FE AV.,691,RETIRO,COMUNA 01,-34.595929999999996,-58.376740000000005,,,,,,,,,,,,,1059,C1059ABA
2599,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA NACIONAL MILITAR,,,,,SANTA FE AV. 750,SANTA FE AV.,750,RETIRO,COMUNA 01,-34.5955591831289,-58.37732792426289,4311-1071,BIBLIOTECA@CIRCULOMILITAR.ORG,WWW.CIRCULOMILITAR.ORG.,,,,REBIFA,,,,,,1059,C1059ABO
2772,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA - FUNDACION CENTRO DE ESTUDIOS BRASILEIROS,,,,,ESMERALDA 965,ESMERALDA,965,RETIRO,COMUNA 01,-34.5968004222943,-58.378384215035,4313-6448/9 FAX: 4313-9476,BIBLIO@FUNCEB.ORG.AR,WWW.FUNCEB.ORG.AR/BIBLIO.HTML,,,,UNIRED,,,,,,1007,C1007ABK
2878,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,CENTRO DE INFORMACION Y DOCUMENTACION CENTRO DE GESTON DEL CONOCIMIENTO OPS/OMS ARGENTINA,,,,,"ALVEAR, MARCELO T. DE 684","ALVEAR, MARCELO T. DE",684,RETIRO,COMUNA 01,-34.596304144620106,-58.376548547541596,(011) 4319-4241,CATY@ARG.OPS-OMS.ORG,//NEW.PAHO.ORG/ARG/,,,,RENICS,,,,,,1058,C1058AAH
2926,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA NACIONAL DE AERONAUTICA,,,,,PARAGUAY 748,PARAGUAY,748,RETIRO,COMUNA 01,-34.5976534062635,-58.3774503854171,"4514-4237/40, INT. 19261 19263 FAX: 4312-9038",BINAE@CIUDAD.COM.AR,WWW.BINAE.ORG.AR,,,,UNIRED,,,,,,1057,C1057AAJ
2927,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA - COMITE INTERGUBERNAMENTAL COODINADOR DE LOS PAISES DE LA CUENCA DEL PLATA,,,,,PARAGUAY 755,PARAGUAY,755,RETIRO,COMUNA 01,-34.5975907019613,-58.3776797417624,,SECRETARIACICPLATA@FIBUTEL.COM.AR,HTTP://WWW.CICPLATA.ORG/,,,,CAICYT,,,,,,1057,C1057AAI
3094,ESPACIO DE EXHIBICION,MUSEO,"MUSEO DE ARMAS DE LA NACION ""TENIENTE GENERAL PABLO RICCHIERI""",,,,,SANTA FE AV. 702,SANTA FE AV.,702,RETIRO,COMUNA 01,-34.595555700000006,-58.377331000000005,,MUSEO@CIRCULOMILITAR.ORG,HTTP://MUSEODEARMAS.COM.AR/,,,,,,,,,,1059,C1059ABO
2367,MONUMENTOS Y LUGARES HISTORICOS,,PLAZA SAN MARTIN,,,,,CAMPOS. LUIS M. AV. 554,CAMPOS. LUIS M. AV.,nan,RETIRO,COMUNA 01,-34.59472,-58.37556,,,,,,,,,,,,,,
868,ESPACIO DE EXHIBICION,MUSEO,MUSEO HISTORICO DE GENDARMERIA NACIONAL,,,,,CASTILLO. RAMON S.. PRES. AV. 788,CASTILLO. RAMON S.. PRES. AV.,788,RETIRO,COMUNA 01,-34.5807413885283,-58.375029283508,4310-2642,MUSEOGN@GENDARMERIA.GOV.AR,HTTP://WWW.GENDARMERIA.GOV.AR/HISTORIA/MUSEO.HTML,,,,,,,,,,1104,C1104AMT
2403,MONUMENTOS Y LUGARES HISTORICOS,,ESTACION TERMINAL RETIRO,,,,,DEL LIBERTADOR AV. 99,DEL LIBERTADOR AV.,99,RETIRO,COMUNA 01,-34.59195,-58.374869999999994,,,,,,,,,,,,,1001,C1001ABA
888,ESPACIO DE EXHIBICION,MUSEO,TORRE MONUMENTAL - CENTRO DE INFORMES DE MUSEOS,,SI,,,DEL LIBERTADOR AV. 49,DEL LIBERTADOR AV.,49,RETIRO,COMUNA 01,-34.5931204012414,-58.37461471099,,TORREMONUMENTAL@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOB.AR/TORREMONUMENTAL,,,,,,,,,,1001,C1001ABA
196,BAR,CULTURAL,CAFE RETIRO,,,,,RAMOS MEJIA. JOSE MARIA. DR. AV. 1358,RAMOS MEJIA. JOSE MARIA. DR. AV.,1358,RETIRO,COMUNA 01,-34.5917558819686,-58.3745263090646,4516-0412 / 0902,RETIRO@AREAS.COM.AR,,,,,,,,,,,1104,C1104AJN
2285,MONUMENTOS Y LUGARES HISTORICOS,,EDIFICIO KAVANAGH,,,,,RECONQUISTA 1083,RECONQUISTA,1083,RETIRO,COMUNA 01,-34.59538,-58.3744,,,,,,,,,,,,,1003,C1003ABU
905,ESPACIO DE EXHIBICION,MUSEO,MUSEO CASA DE LA MONEDA. SOCIEDAD DEL ESTADO.,,,,,ANTARTIDA ARGENTINA AV.,ANTARTIDA ARGENTINA AV.,nan,RETIRO,COMUNA 01,-34.5810052,-58.374252500000004,5776-3545,MUSEO@CASADEMONEDA.GOB.AR,WWW.CAMOAR.GOV.AR,,,,,,,,,,,
1112,ESPACIO DE FORMACION,,INSTITUTO SUPERIOR DE ENSEÑANZA RADIOFONICA (I.S.E.R.),MUSEO,,,,RAMOS MEJIA. JOSE MARIA. DR. AV. 1398,RAMOS MEJIA. JOSE MARIA. DR. AV.,1398,RETIRO,COMUNA 01,-34.5912709577944,-58.374110999830506,4313-3423 / 3427 / 3429,MUSEOISER@GMAIL.COM,WWW.ISER.GOB.AR,,,,,,,,,,1104,C1104AJN
2402,MONUMENTOS Y LUGARES HISTORICOS,,AREA RETIRO,,,,,DEL LIBERTADOR AV. 100,DEL LIBERTADOR AV.,100,RETIRO,COMUNA 01,-34.59194,-58.37389,,,,,,,,,,,,,1001,C1001ABN
2611,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA MANUEL BELGRANO,,,,,ANTARTIDA ARGENTINA AV. 1535,ANTARTIDA ARGENTINA AV.,1535,RETIRO,COMUNA 01,-34.583316946232,-58.372984392516095,"4311-3766, Int. 120",BIBLIOTECA@ESCUELADENAUTICA.EDU.AR,WWW.ESCUELADENAUTICA.EDU.AR,,,,,,,,,,1104,C1104ACC
2656,BIBLIOTECA,ESPECIALIZADA EMPRESARIAL,BIBLIOTECA - TECHINT,,,,,"ALEM, LEANDRO N. AV. 1067","ALEM, LEANDRO N. AV.",1067,RETIRO,COMUNA 01,-34.5954650987284,-58.3722844816663,011 4311-1090/1099. 4312-7041. int. 2358,,HTP://ENGINEERING.TECHINT.COM,,,,BIBLIOTECASJURIRED,,,,,,1001,C1001AAF
915,ESPACIO DE EXHIBICION,MUSEO,MUSEO DE LA INMIGRACION Y EX HOTEL DE INMIGRANTES,,,,,ANTARTIDA ARGENTINA AV. 1355,ANTARTIDA ARGENTINA AV.,1355,RETIRO,COMUNA 01,-34.584995127969606,-58.3721690645941,4317-0285,MUSEODELAINMIGRACION@MIGRACIONES.GOV.AR,WWW.MIGRACIONES.GOV.AR/ACCESIBLE/?MUSEO,,,,,,,,,,1104,C1104ACA
2610,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA DE LA ESCUELA DE GUERRA NAVAL,,,,,ANTARTIDA ARGENTINA AV. 1201,ANTARTIDA ARGENTINA AV.,1201,RETIRO,COMUNA 01,-34.5871094699505,-58.3716556980615,"4317-2000 int. 4300,4326",ESGNBIB@ARA.MIL.AR,WWW.ESGN.EDU.AR,,,,REBIFA,,,,,,1104,C1104AAL
2630,BIBLIOTECA,ESPECIALIZADA GUBERNAMENTAL,BIBLIOTECA PODER JUDICIAL. NACION. CAMARA NACIONAL DE APELACIONES EN LO PENAL ECONOMICO DE LA CAPITAL FEDERAL,,,,,DE LOS INMIGRANTES AV. 1950,DE LOS INMIGRANTES AV.,1950,RETIRO,COMUNA 01,-34.5858678086741,-58.37059213895021,(011) 4891-6292,SILVIA.FREDES@C4.PJN.GOV.AR,,,,,,,,,,,1104,C1104ADO
